block_number,transaction_index,log_index,address,block_hash,transaction_hash,contract_address,event_name,event_hash,arg__current,arg__roundId,arg__updatedAt
16536081,104,216,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xb9c8cac4f8085f5a82f1ed986b1291c3b082e0eeec298272699193fd8abb0d74,0x0a388b69e878d274591b6baa7617ec5ba5914c3cd035f493db71615394b7a8d1,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,155972903000,40742,1675280015
16536092,180,320,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x393b0a7f01cbbd1c11b125968446d2102fa6efb8bd15eee8827c3fb815c37784,0xb1db4659dfb4f4a9af76b41037eb1c7c6b98a3b06f42ee0dad2f9762cb0ae623,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,157220000000,40743,1675280159
16536102,91,168,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x6642af4581ae7a35be7af473500bad92db416766cc0c68423a109da8115eab6d,0x766db31dfbaf07ca88b1e27be8bb9db95e626b0297bfefff918c406d1b773fc4,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,158433589181,40744,1675280291
16536119,117,272,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x10a371513af7cf68f1b8ffd03f865e73c51448b045ca9c01e9893dc92533700c,0xa4eb835198ba34c394388a859762abe78855421dd4a40fc71f70ef3bb353dd9e,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,159463344000,40745,1675280495
16536132,85,217,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x1db9eab0741fba09e4b377d34a48b7f695753fb4ffbb867e0cba836cd80e3262,0xa05892d8b72dd7036e9f839bf017fe6ed18ead0dc0fc6892e05d3842b08b3fa2,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,160650920000,40746,1675280651
16536167,21,115,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x239b4a56cdf65adf21a00dca92dcd1e8d66b9a4eaa116232d708139c5691e176,0xce61bdf938665a0f0445f93e37205a6b07a492b80575d3665b25f2bdd2686de3,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,161545500000,40747,1675281071
16536179,73,185,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x431425a36dfd65b0d179d9e5424d5987764f582f860f3e29f8ff68d4ea3273f5,0x3dcf99bcc2249797b6df70c69ca6ff7d6de445e1aaad94eb4fe4fddea4d94e49,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,162485000000,40748,1675281215
16536189,50,73,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xde4ed6565c60c11879518dac1dc5195b13447542feb389b98c5cdfa350915502,0xabb176d6dad27ee147829f0cb7645fb32624d46f87cc64c744841822c8e9ba64,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,162510000000,40749,1675281335
16536294,80,208,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xae4998ac2a5eeffceb4341af5b686bc2f4b3e9eaaef5fb5cfe197680a18f7682,0xeda196d552212fbb0933401c54fe9f00ae8e7869ac9c6e55d927ae21b7f4af51,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,161695445914,40750,1675282595
16536340,69,537,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x98aa1649ee1b80dce2d1e11ec33a34942fbd4214a798ccf5fb6add754a73c4d8,0xf9a523eebd6eba6a521cf8365b50e37c7d0d0a8483dcdfb95be3ec44f3dcaeb0,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,162517936382,40751,1675283159
16536361,22,48,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xd83f5f114916da1480ee30cc95ca84325c2403a3712e0084b85ebb4989d2f9f1,0x93a52ed68fa5959f38b0e224af61a9f42f537566f9d3e8ce98ad0dcb176ce377,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,163420000000,40752,1675283411
16536492,80,193,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x20f31a217642b4c736b228dd73eebfef4cd32961e32e4e37fadb4142ee1a741a,0xbd8a0a047cd97553f9d75537da91be3b030e83077ab066e8e1a55ca909748abb,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,162950225000,40753,1675284995
16536522,19,78,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x399e8128c2cc479371b38aa9c75306c2d92c4eef268fef27f63071b2d1f9e587,0x549b1dbaeac2504c926e2d99c980fb9d0b648a5b5856fa8fd5c4951ee382d41f,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,163766201000,40754,1675285355
16536545,3,11,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x77596ec31fc51d93b8106303858959c1fdd4a0172af204076bbe956ead49fa6a,0x1a5ed5d6a0d175ca2d07311f02253b85363bc2375f47c1248f4dcda296e197f6,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,164596500000,40755,1675285631
16536737,86,148,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x6f33e9b63cfa85ad7767ae2ca0eceede1961743ff892969349b5c1decc0ab285,0xa43902450b6821c7d257a66d2d1acc9f8ceee630f94d493ab009a1ac5f773585,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,163732630000,40756,1675287935
16536787,64,121,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x3bc9382cc9f5ba0e87496b4aa5a9461942b93acae7b307a2aaa3c2098f35fb78,0x3d35f285ab101272cd6a2f7504d5a654958fb77ce0fccd639f0f69e1cb164a13,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,163635478114,40757,1675288535
16536849,103,192,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x5c2a7d5cbc4e3716de8c2d6d937d318cbf57fb1fd5b02bf91b5136f900b08d96,0x68b1d41815ed855659b3ff6fac31078bebecf4b8eeea34ffbe6ba9195c8fe41e,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,164463000000,40758,1675289291
16537033,10,102,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x6e07c9c20e9a1a662d43eac66dc1ca8e2a1f067ce8425eeb275c411cf400e471,0x4cfa899d247c1a159bb37f64a13aa3d92bee8128f357612fc87332b2c4ca46e1,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,163589910000,40759,1675291511
16537085,115,302,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x48e586338eaeae563ba93b027390a46251509120578323e85ff95c4c9cb84d13,0x2176950a4f2420a2691ea137be5cf09a69413d3f4372d1c20921317ae469aebe,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,163813000000,40760,1675292135
16537258,257,283,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x37a526aaf104c2df5f60de3eb9867ae5e22760fda8f2c3f900e97855d4a348c3,0x69bb12c4ba7bf8f42bfc1aa9e9f3ddefa21febcd37942683fbf633f3b7fe198b,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,164644104000,40761,1675294211
16537385,13,109,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x32d4bf6cd36535b763c36c9e957570315708d27c4678a109f2085dfa0423adf8,0xe4b6b6d05a1739d20032d14291ce061bb6480a29fc1ce1dee5ae85aeedf05632,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,164111000000,40762,1675295747
16537525,89,151,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xbca7004299a2fb8b6da4c023151778b3394b75d0d2162639e2168f0b798835c9,0xdbcb32eabb5e114355d1196ddae31dfa0a46c80f84bc578bc841f0ec327abf50,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,165245500000,40763,1675297451
16537610,156,321,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x53cad9697ed14f1b6ef1813c219103d4d39d50fc61fc97fc1d3f201bdc7ae1fd,0xe61ad7c3af6115663e6008d6dad5885a0cc1f946d2ebe3c0c85f863e7f23e6a0,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167323268000,40764,1675298483
16537614,112,510,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x3ebf97d1e299e2c944c9b22eb7a1d760cef649c7644720e60b1c4b494fec15a0,0xa1b407cb5968db8394c53899a0ea52c2b3dff7d3f434ab023861d04fb3ba0655,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,168970000000,40765,1675298531
16537681,77,131,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x03a1845ec397cc3b0f269e69d1dc0cb5532423ffec5429f5bc1cc7c6a1466c76,0x020fef14a082f46f0f0aa674c8fb6012ea3c7c3bbe748825cf654fc80a7ebd16,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,168659922000,40766,1675299347
16537861,8,93,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x98975d55745aa96c5a861f318492af91a943b6b1d8addcf0677ac0ace1ad9845,0x6bc0a0a375095e8cba60556276306108f022ac6cb4f3c0e252a5403c123f066d,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167724049000,40767,1675301507
16537979,65,119,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xe68d815c0ca491e3f596462bb2f8236932dd3adf0ca111c4b4100bc250366552,0x117a3d0a7872bfba58b0d25b3018d9f59a0533cce79eeccca2c1cbb25d484727,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167572850000,40768,1675302947
16538202,67,199,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xc1cd555986a70b6fac3b38d54dcd45fa8a8e770f6864bc86e0eb84afa6c6cedb,0x6f1582fde995c0b8d007b09207b84179f2b8f5cf6797de3826e801ff389ede4e,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166712000000,40769,1675305647
16538280,223,275,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x20ce69aa2656eb072fb4803b8f92f49d4010df9ef05d45b05dd76913829641d2,0x0a8bba1a1016b434a68397500a0e08cd216a4e5d2893dbf1ffec5ea7ab9a2c8a,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167183000000,40770,1675306583
16538575,163,293,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xc5ecc596888b516213067768c8748911ab8b9b73854890ffd77e6d60b91acfd8,0x54358731f4dbeb5579e115eca1e8432f1fbaf5ed8229c42f6405c67157a49ec3,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167400000000,40771,1675310159
16538871,30,69,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xc4b2b23517d1ef852d5eb66c6b5e55f109d8ac4086f73a1c428a245ec5647dbf,0x99c70c96d5e298ced87009e8cea135e4e49325e69e6ad6c6e381b85b3769401f,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167504092000,40772,1675313723
16539172,98,279,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x4de4f8056b3914e52910092d4c826d2b9d8a6bc045492d9c4b730ac11d995258,0x9bf3ceee33ed2fdca638b0e4fd9fe30eb71742eaaf6ca570cbbc531437bf8563,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167285000000,40773,1675317383
16539185,67,129,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xe961522c3ebb45e628eda4e24ac7b11863e60edd76bd2f1983350e11bf2c290a,0xeea7e72f7b2accd44c2f11a702613c003ebd805c0d55d13114859e454fb4ae1b,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167253000000,40774,1675317539
16539311,53,126,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x19102ce6a099a4f27662f2db45e62b305c334cb71c9d824be41e0bd094c2b900,0xd6ffa1d6bb5fc15b802f000041b944123cc9d16d8b2693278c00c0e469b9653d,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166321000000,40775,1675319063
16539464,41,127,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xb0143f45d3cfc6a05db9069084e9645cb65b255619ae310a47591a29b0c91ab4,0x19a106933fa0de5276008da0f113be5a1015c635463d4f7efa88886d86755794,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166601000000,40776,1675320923
16539764,57,135,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x3e0bf6a2da75ed477acd66c7dc8855dcb3838442fbee5ccb6500bf499dc903cd,0x939e2b3883af1b1aa3836244fd008e53151b4d51102201ed730b672c994e4a1a,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166481000000,40777,1675324535
16539789,176,264,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x9cf8f5b72ab9fd0935ab1deca3e539892fc5a9ca4e5461c7920293716dfb1cce,0xfa9ff028b00702bd4f8c70fcdf2d6a0005a09e0bdd016cb28401aca0ff811e2e,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166469145294,40778,1675324835
16540060,154,331,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x8eb60b811c1fd4f851e73cd9c77e4d08a3ba2e750adfc8844c470df0e39bfcdc,0x33df51e7c2da05ef16ed91f209f3e2df12bad593b8d27b2818b92ef0c436d4ea,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166937000000,40779,1675328135
16540359,165,347,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xe9329cd2952d08d6080af35d98fac0007d24a0b8c78cc85b5c884eaeb3e7c3dc,0x3231ced0fb659a32d52417696f0b5619766546384855659b275fe6e7ec3514dd,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167167500000,40780,1675331747
16540656,23,86,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0xb97d7ecfd045701ce8417e3733d5c5043d6239b1eb45a48066180de51622f14e,0x39636e59763b1746e7607afc864cacff9dc62464b06dbbc0d6255bea3257e717,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,166944000000,40781,1675335335
16540954,60,104,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,0x3b87a6f9d55f894569ee7554727f7fc5dd2a6f1edaf3c68a0b365a678794e92f,0xf9eb47e8ebfdd82a192d121a24993c60974ebed16cb90a8bdf0c39ab7ac37e7d,0x37bc7498f4ff12c19678ee8fe19d713b87f6a9e6,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,167038000000,40782,1675338935
